<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
EURPLN,D,20000504,000000,4.0106,4.0955,3.94,4.0675,0,0
EURPLN,D,20000505,000000,4.075,4.2416,4.075,4.12,0,0
EURPLN,D,20000508,000000,4.116,4.136,3.98,4.005,0,0
EURPLN,D,20000509,000000,4.0261,4.0632,4.0069,4.048,0,0
EURPLN,D,20000510,000000,4.0288,4.057,3.9965,4.035,0,0
EURPLN,D,20000511,000000,4.0373,4.096,4.0026,4.0157,0,0
EURPLN,D,20000512,000000,4.0235,4.0866,4.0235,4.067,0,0
EURPLN,D,20000515,000000,4.0579,4.072,4.0219,4.0245,0,0
EURPLN,D,20000516,000000,3.978,4.0005,3.9705,3.9885,0,0
EURPLN,D,20000517,000000,4,4.0305,3.993,4.0075,0,0
EURPLN,D,20000518,000000,4.01,4.06,3.9814,4.01,0,0
EURPLN,D,20000519,000000,4.0111,4.0672,4.0055,4.0524,0,0
EURPLN,D,20000522,000000,4.0775,4.0911,4.0307,4.087,0,0
EURPLN,D,20000523,000000,4.0892,4.1503,4.075,4.0825,0,0
EURPLN,D,20000524,000000,4.0836,4.106,4.074,4.083,0,0
EURPLN,D,20000525,000000,4.0841,4.11,4.0581,4.11,0,0
EURPLN,D,20000526,000000,4.1111,4.18,4.1111,4.173,0,0
EURPLN,D,20000529,000000,4.1741,4.2158,4.13,4.1775,0,0
EURPLN,D,20000530,000000,4.1812,4.1989,4.1254,4.1327,0,0
EURPLN,D,20000531,000000,4.1338,4.1905,4.08,4.094,0,0
EURPLN,D,20000601,000000,4.0976,4.1066,4.0501,4.0825,0,0
EURPLN,D,20000602,000000,4.0714,4.1225,4.0714,4.0825,0,0
EURPLN,D,20000605,000000,4.0885,4.0904,4.05,4.0765,0,0
EURPLN,D,20000606,000000,4.0631,4.178,4.0597,4.169,0,0
EURPLN,D,20000607,000000,4.1585,4.1645,4.1304,4.157,0,0
EURPLN,D,20000608,000000,4.1581,4.237,4.1581,4.2001,0,0
EURPLN,D,20000609,000000,4.2012,4.2394,4.1764,4.2095,0,0
EURPLN,D,20000612,000000,4.2106,4.2106,4.1785,4.1955,0,0
EURPLN,D,20000613,000000,4.1966,4.258,4.195,4.243,0,0
EURPLN,D,20000614,000000,4.2451,4.2555,4.208,4.226,0,0
EURPLN,D,20000615,000000,4.2281,4.2281,4.177,4.1932,0,0
EURPLN,D,20000616,000000,4.1944,4.2501,4.172,4.2415,0,0
EURPLN,D,20000619,000000,4.2614,4.272,4.2165,4.2165,0,0
EURPLN,D,20000620,000000,4.2177,4.2177,4.1902,4.1903,0,0
EURPLN,D,20000621,000000,4.1941,4.2065,4.163,4.164,0,0
EURPLN,D,20000622,000000,4.1651,4.169,4.1651,4.169,0,0
EURPLN,D,20000623,000000,4.1701,4.1807,4.129,4.1595,0,0
EURPLN,D,20000626,000000,4.1606,4.1763,4.1438,4.1634,0,0
EURPLN,D,20000627,000000,4.1648,4.1805,4.1215,4.1521,0,0
EURPLN,D,20000628,000000,4.1535,4.1595,4.136,4.1525,0,0
EURPLN,D,20000629,000000,4.1536,4.186,4.1403,4.18,0,0
EURPLN,D,20000630,000000,4.1811,4.2149,4.1599,4.1615,0,0
EURPLN,D,20000703,000000,4.1489,4.1597,4.0922,4.0975,0,0
EURPLN,D,20000704,000000,4.0765,4.1036,4.067,4.1036,0,0
EURPLN,D,20000705,000000,4.1134,4.1375,4.076,4.1195,0,0
EURPLN,D,20000706,000000,4.1316,4.1435,4.1102,4.126,0,0
EURPLN,D,20000707,000000,4.1271,4.1271,4.08,4.108,0,0
EURPLN,D,20000710,000000,4.1144,4.1196,4.0767,4.078,0,0
EURPLN,D,20000711,000000,4.0791,4.095,4.0552,4.0555,0,0
EURPLN,D,20000712,000000,4.0566,4.073,4.0356,4.0475,0,0
EURPLN,D,20000713,000000,4.0486,4.0588,4.0305,4.038,0,0
EURPLN,D,20000714,000000,4.0281,4.067,4.0281,4.067,0,0
EURPLN,D,20000717,000000,4.0681,4.082,4.0305,4.031,0,0
EURPLN,D,20000718,000000,4.036,4.0417,4.022,4.0235,0,0
EURPLN,D,20000719,000000,4.013,4.02,3.998,4.015,0,0
EURPLN,D,20000720,000000,4.0087,4.0255,4.005,4.017,0,0
EURPLN,D,20000721,000000,4.0181,4.0347,4.004,4.0223,0,0
EURPLN,D,20000724,000000,4.0235,4.0235,3.9995,3.9995,0,0
EURPLN,D,20000725,000000,4.0127,4.0555,4.009,4.0435,0,0
EURPLN,D,20000726,000000,4.0446,4.0446,4.024,4.042,0,0
EURPLN,D,20000727,000000,4.0431,4.0475,4.019,4.0285,0,0
EURPLN,D,20000728,000000,4.0296,4.034,4.0031,4.0115,0,0
EURPLN,D,20000731,000000,4.0147,4.0225,4.001,4.018,0,0
EURPLN,D,20000801,000000,4.01,4.038,4.007,4.0115,0,0
EURPLN,D,20000802,000000,4.0126,4.018,3.9891,4.0015,0,0
EURPLN,D,20000803,000000,4.0026,4.0038,3.957,3.988,0,0
EURPLN,D,20000804,000000,3.9891,3.9965,3.978,3.979,0,0
EURPLN,D,20000807,000000,3.982,3.993,3.9605,3.974,0,0
EURPLN,D,20000808,000000,3.9751,3.9751,3.9409,3.945,0,0
EURPLN,D,20000809,000000,3.9461,3.9461,3.9001,3.9209,0,0
EURPLN,D,20000810,000000,3.9349,3.9531,3.927,3.941,0,0
EURPLN,D,20000811,000000,3.9421,3.9577,3.9318,3.9415,0,0
EURPLN,D,20000814,000000,3.9291,3.938,3.922,3.935,0,0
EURPLN,D,20000815,000000,3.945,3.971,3.945,3.952,0,0
EURPLN,D,20000816,000000,3.9515,3.97,3.93,3.9615,0,0
EURPLN,D,20000817,000000,3.9648,3.9714,3.9338,3.9439,0,0
EURPLN,D,20000818,000000,3.9415,3.954,3.909,3.911,0,0
EURPLN,D,20000821,000000,3.8994,3.914,3.8962,3.9005,0,0
EURPLN,D,20000822,000000,3.9,3.9055,3.8734,3.8755,0,0
EURPLN,D,20000823,000000,3.8667,3.913,3.864,3.913,0,0
EURPLN,D,20000824,000000,3.915,3.9502,3.914,3.9449,0,0
EURPLN,D,20000825,000000,3.936,3.9653,3.933,3.9645,0,0
EURPLN,D,20000828,000000,3.9438,3.9718,3.935,3.9395,0,0
EURPLN,D,20000829,000000,3.9345,3.9504,3.894,3.907,0,0
EURPLN,D,20000830,000000,3.91,3.9268,3.8917,3.9113,0,0
EURPLN,D,20000831,000000,3.91,3.9248,3.8813,3.8875,0,0
EURPLN,D,20000901,000000,3.8801,3.944,3.8801,3.9341,0,0
EURPLN,D,20000904,000000,3.9382,3.9483,3.8843,3.8843,0,0
EURPLN,D,20000905,000000,3.883,3.889,3.8532,3.864,0,0
EURPLN,D,20000906,000000,3.84,3.8535,3.832,3.847,0,0
EURPLN,D,20000907,000000,3.815,3.865,3.815,3.86,0,0
EURPLN,D,20000908,000000,3.8467,3.8691,3.824,3.83,0,0
EURPLN,D,20000911,000000,3.833,3.838,3.801,3.8185,0,0
EURPLN,D,20000912,000000,3.815,3.879,3.8125,3.847,0,0
EURPLN,D,20000913,000000,3.8665,3.9179,3.8665,3.8769,0,0
EURPLN,D,20000914,000000,3.87,3.9095,3.864,3.874,0,0
EURPLN,D,20000915,000000,3.8885,3.8935,3.842,3.8515,0,0
EURPLN,D,20000918,000000,3.8226,3.908,3.8226,3.87,0,0
EURPLN,D,20000919,000000,3.865,3.937,3.865,3.9125,0,0
EURPLN,D,20000920,000000,3.9001,3.909,3.886,3.8945,0,0
EURPLN,D,20000921,000000,3.925,3.949,3.897,3.921,0,0
EURPLN,D,20000922,000000,3.9234,4.037,3.9234,4.015,0,0
EURPLN,D,20000925,000000,4.0185,4.0185,3.9685,3.9792,0,0
EURPLN,D,20000926,000000,3.9789,4.0292,3.978,4.0205,0,0
EURPLN,D,20000927,000000,4.0288,4.044,4.0055,4.0055,0,0
EURPLN,D,20000928,000000,4.015,4.0275,3.97,3.99,0,0
EURPLN,D,20000929,000000,3.9816,4.003,3.97,3.9995,0,0
EURPLN,D,20001002,000000,3.9925,4.0115,3.968,3.999,0,0
EURPLN,D,20001003,000000,3.9975,4.018,3.9715,3.9765,0,0
EURPLN,D,20001004,000000,3.985,3.985,3.9587,3.963,0,0
EURPLN,D,20001005,000000,3.968,4,3.9553,3.967,0,0
EURPLN,D,20001006,000000,3.9635,3.9825,3.945,3.949,0,0
EURPLN,D,20001009,000000,3.9429,3.9551,3.9409,3.954,0,0
EURPLN,D,20001010,000000,3.951,3.9885,3.951,3.9885,0,0
EURPLN,D,20001011,000000,3.995,4.044,3.995,4.0216,0,0
EURPLN,D,20001012,000000,4.0139,4.0577,4.01,4.0445,0,0
EURPLN,D,20001013,000000,4.08,4.0826,4.0263,4.034,0,0
EURPLN,D,20001016,000000,4.024,4.024,3.963,3.976,0,0
EURPLN,D,20001017,000000,3.98,3.995,3.9561,3.979,0,0
EURPLN,D,20001018,000000,4,4.029,3.985,3.9891,0,0
EURPLN,D,20001019,000000,3.955,3.9685,3.926,3.9277,0,0
EURPLN,D,20001020,000000,3.9426,3.9545,3.915,3.9371,0,0
EURPLN,D,20001023,000000,3.9372,3.975,3.9264,3.9302,0,0
EURPLN,D,20001024,000000,3.9288,3.952,3.8933,3.8933,0,0
EURPLN,D,20001025,000000,3.8951,3.9234,3.8815,3.8815,0,0
EURPLN,D,20001026,000000,3.88,3.8915,3.8473,3.8755,0,0
EURPLN,D,20001027,000000,3.884,3.9553,3.877,3.9488,0,0
EURPLN,D,20001030,000000,3.94,3.9675,3.9285,3.9285,0,0
EURPLN,D,20001031,000000,3.9296,3.9458,3.922,3.936,0,0
EURPLN,D,20001101,000000,3.946,3.9485,3.941,3.941,0,0
EURPLN,D,20001102,000000,3.9554,3.9683,3.918,3.918,0,0
EURPLN,D,20001103,000000,3.9191,3.958,3.887,3.902,0,0
EURPLN,D,20001106,000000,3.9031,3.9205,3.8804,3.8865,0,0
EURPLN,D,20001107,000000,3.8975,3.9324,3.8949,3.9175,0,0
EURPLN,D,20001108,000000,3.9186,3.92,3.89,3.8993,0,0
EURPLN,D,20001109,000000,3.903,3.9482,3.9,3.9237,0,0
EURPLN,D,20001110,000000,3.9247,3.969,3.9247,3.9486,0,0
EURPLN,D,20001113,000000,3.95,3.9725,3.935,3.9425,0,0
EURPLN,D,20001114,000000,3.9436,3.9436,3.9081,3.9166,0,0
EURPLN,D,20001115,000000,3.9164,3.9269,3.8975,3.923,0,0
EURPLN,D,20001116,000000,3.9241,3.9415,3.9047,3.9047,0,0
EURPLN,D,20001117,000000,3.9241,3.9241,3.888,3.8911,0,0
EURPLN,D,20001120,000000,3.8921,3.8958,3.8749,3.891,0,0
EURPLN,D,20001121,000000,3.8911,3.895,3.8535,3.854,0,0
EURPLN,D,20001122,000000,3.865,3.8694,3.8482,3.8542,0,0
EURPLN,D,20001123,000000,3.8592,3.8767,3.845,3.8624,0,0
EURPLN,D,20001124,000000,3.8705,3.8705,3.806,3.806,0,0
EURPLN,D,20001127,000000,3.82,3.8404,3.8145,3.8355,0,0
EURPLN,D,20001128,000000,3.836,3.8715,3.8213,3.8692,0,0
EURPLN,D,20001129,000000,3.8679,3.898,3.855,3.86,0,0
EURPLN,D,20001130,000000,3.86,3.9051,3.8545,3.9051,0,0
EURPLN,D,20001201,000000,3.908,3.9276,3.892,3.9126,0,0
EURPLN,D,20001204,000000,3.9145,3.9658,3.892,3.9374,0,0
EURPLN,D,20001205,000000,3.945,3.945,3.899,3.91,0,0
EURPLN,D,20001206,000000,3.885,3.905,3.877,3.894,0,0
EURPLN,D,20001207,000000,3.8949,3.9325,3.8939,3.9198,0,0
EURPLN,D,20001208,000000,3.92,3.928,3.8833,3.9118,0,0
EURPLN,D,20001211,000000,3.888,3.921,3.8591,3.8622,0,0
EURPLN,D,20001212,000000,3.8688,3.88,3.8383,3.8552,0,0
EURPLN,D,20001213,000000,3.8561,3.8644,3.8343,3.8369,0,0
EURPLN,D,20001214,000000,3.8384,3.876,3.8384,3.8752,0,0
EURPLN,D,20001215,000000,3.8754,3.905,3.8747,3.8843,0,0
EURPLN,D,20001218,000000,3.8856,3.887,3.8464,3.8511,0,0
EURPLN,D,20001219,000000,3.8569,3.86,3.815,3.833,0,0
EURPLN,D,20001220,000000,3.853,3.8561,3.8247,3.841,0,0
EURPLN,D,20001221,000000,3.85,3.886,3.843,3.858,0,0
EURPLN,D,20001222,000000,3.86,3.8795,3.827,3.8735,0,0
EURPLN,D,20001227,000000,3.875,3.8808,3.833,3.8406,0,0
EURPLN,D,20001228,000000,3.842,3.86,3.824,3.8451,0,0
EURPLN,D,20001229,000000,3.842,3.87,3.839,3.863,0,0
EURPLN,D,20010102,000000,3.864,3.8763,3.8431,3.8533,0,0
EURPLN,D,20010103,000000,3.872,3.9077,3.86,3.8987,0,0
EURPLN,D,20010104,000000,3.9003,3.9123,3.86,3.8992,0,0
EURPLN,D,20010105,000000,3.8991,3.9259,3.869,3.9095,0,0
EURPLN,D,20010108,000000,3.9031,3.9135,3.8774,3.889,0,0
EURPLN,D,20010109,000000,3.8896,3.91,3.87,3.9034,0,0
EURPLN,D,20010110,000000,3.9055,3.9131,3.8745,3.886,0,0
EURPLN,D,20010111,000000,3.8866,3.9398,3.8866,3.905,0,0
EURPLN,D,20010112,000000,3.9061,3.93,3.885,3.9034,0,0
EURPLN,D,20010115,000000,3.9031,3.9031,3.8671,3.8756,0,0
EURPLN,D,20010116,000000,3.8715,3.8802,3.8316,3.8389,0,0
EURPLN,D,20010117,000000,3.841,3.8595,3.8295,3.8311,0,0
EURPLN,D,20010118,000000,3.842,3.8805,3.834,3.8631,0,0
EURPLN,D,20010119,000000,3.8652,3.879,3.8342,3.8395,0,0
EURPLN,D,20010122,000000,3.8416,3.867,3.8323,3.8595,0,0
EURPLN,D,20010123,000000,3.8616,3.8685,3.8435,3.8531,0,0
EURPLN,D,20010124,000000,3.8552,3.8552,3.8035,3.8079,0,0
EURPLN,D,20010125,000000,3.81,3.8178,3.7925,3.805,0,0
EURPLN,D,20010126,000000,3.8071,3.838,3.8071,3.8103,0,0
EURPLN,D,20010129,000000,3.818,3.8215,3.7901,3.7955,0,0
EURPLN,D,20010130,000000,3.789,3.8059,3.7812,3.8002,0,0
EURPLN,D,20010131,000000,3.8023,3.8086,3.7847,3.797,0,0
EURPLN,D,20010201,000000,3.83,3.8404,3.7873,3.7951,0,0
EURPLN,D,20010202,000000,3.785,3.798,3.7565,3.7628,0,0
EURPLN,D,20010205,000000,3.7551,3.8,3.7551,3.7878,0,0
EURPLN,D,20010206,000000,3.78,3.8066,3.7728,3.7728,0,0
EURPLN,D,20010207,000000,3.78,3.7993,3.7733,3.7799,0,0
EURPLN,D,20010208,000000,3.769,3.784,3.7479,3.7761,0,0
EURPLN,D,20010209,000000,3.767,3.8,3.767,3.7957,0,0
EURPLN,D,20010212,000000,3.8,3.8048,3.7721,3.7738,0,0
EURPLN,D,20010213,000000,3.7759,3.7913,3.759,3.7662,0,0
EURPLN,D,20010214,000000,3.76,3.768,3.7433,3.7589,0,0
EURPLN,D,20010215,000000,3.7475,3.752,3.7144,3.721,0,0
EURPLN,D,20010216,000000,3.7179,3.75,3.7171,3.73,0,0
EURPLN,D,20010219,000000,3.73,3.7835,3.73,3.7623,0,0
EURPLN,D,20010220,000000,3.752,3.7655,3.7154,3.7305,0,0
EURPLN,D,20010221,000000,3.7185,3.7825,3.7185,3.77,0,0
EURPLN,D,20010222,000000,3.7721,3.8111,3.7529,3.765,0,0
EURPLN,D,20010223,000000,3.755,3.76,3.738,3.7515,0,0
EURPLN,D,20010226,000000,3.76,3.78,3.7258,3.737,0,0
EURPLN,D,20010227,000000,3.7391,3.7515,3.735,3.737,0,0
EURPLN,D,20010228,000000,3.744,3.7632,3.717,3.7197,0,0
EURPLN,D,20010301,000000,3.7218,3.739,3.6936,3.694,0,0
EURPLN,D,20010302,000000,3.6974,3.7304,3.695,3.728,0,0
EURPLN,D,20010306,000000,3.7053,3.7066,3.6825,3.7045,0,0
EURPLN,D,20010307,000000,3.7037,3.7121,3.6695,3.67,0,0
EURPLN,D,20010308,000000,3.6721,3.7195,3.67,3.6973,0,0
EURPLN,D,20010309,000000,3.7,3.7236,3.6864,3.6864,0,0
EURPLN,D,20010312,000000,3.7045,3.746,3.6969,3.74,0,0
EURPLN,D,20010313,000000,3.732,3.771,3.723,3.735,0,0
EURPLN,D,20010314,000000,3.726,3.7525,3.7017,3.7094,0,0
EURPLN,D,20010315,000000,3.7127,3.733,3.6845,3.6942,0,0
EURPLN,D,20010316,000000,3.6963,3.7269,3.6665,3.7269,0,0
EURPLN,D,20010319,000000,3.7059,3.7275,3.705,3.7136,0,0
EURPLN,D,20010320,000000,3.715,3.7235,3.6786,3.6804,0,0
EURPLN,D,20010321,000000,3.694,3.7065,3.679,3.685,0,0
EURPLN,D,20010322,000000,3.6871,3.7013,3.673,3.695,0,0
EURPLN,D,20010323,000000,3.6961,3.6961,3.6709,3.678,0,0
EURPLN,D,20010326,000000,3.6686,3.6756,3.6661,3.6661,0,0
EURPLN,D,20010327,000000,3.6685,3.684,3.6616,3.6616,0,0
EURPLN,D,20010328,000000,3.6702,3.6756,3.6274,3.6274,0,0
EURPLN,D,20010329,000000,3.6327,3.6431,3.5871,3.5965,0,0
EURPLN,D,20010330,000000,3.5965,3.6202,3.5753,3.5945,0,0
EURPLN,D,20010402,000000,3.5818,3.6029,3.5708,3.5716,0,0
EURPLN,D,20010403,000000,3.5785,3.632,3.5785,3.6304,0,0
EURPLN,D,20010404,000000,3.6308,3.6553,3.6142,3.6365,0,0
EURPLN,D,20010405,000000,3.6405,3.6615,3.5967,3.6039,0,0
EURPLN,D,20010406,000000,3.6035,3.6277,3.5975,3.6257,0,0
EURPLN,D,20010409,000000,3.6217,3.6252,3.5724,3.5751,0,0
EURPLN,D,20010410,000000,3.566,3.6081,3.566,3.5892,0,0
EURPLN,D,20010411,000000,3.5896,3.6,3.5604,3.5854,0,0
EURPLN,D,20010412,000000,3.5842,3.5911,3.5575,3.5702,0,0
EURPLN,D,20010413,000000,3.5716,3.5752,3.5621,3.5629,0,0
EURPLN,D,20010416,000000,3.5649,3.5701,3.5424,3.5661,0,0
EURPLN,D,20010417,000000,3.5645,3.5709,3.5388,3.5608,0,0
EURPLN,D,20010418,000000,3.5576,3.5646,3.5033,3.5286,0,0
EURPLN,D,20010419,000000,3.5354,3.5903,3.5236,3.5903,0,0
EURPLN,D,20010420,000000,3.5847,3.6229,3.5742,3.6137,0,0
EURPLN,D,20010423,000000,3.616,3.6548,3.6115,3.6426,0,0
EURPLN,D,20010424,000000,3.641,3.6717,3.6068,3.6104,0,0
EURPLN,D,20010425,000000,3.6068,3.6245,3.5864,3.5967,0,0
EURPLN,D,20010426,000000,3.5975,3.6108,3.5726,3.5877,0,0
EURPLN,D,20010427,000000,3.5845,3.597,3.5331,3.5421,0,0
EURPLN,D,20010430,000000,3.5429,3.551,3.5078,3.5216,0,0
EURPLN,D,20010501,000000,3.5248,3.5422,3.5097,3.5391,0,0
EURPLN,D,20010502,000000,3.5375,3.543,3.5082,3.5317,0,0
EURPLN,D,20010503,000000,3.5396,3.5439,3.5079,3.5114,0,0
EURPLN,D,20010504,000000,3.5154,3.5528,3.5118,3.5121,0,0
EURPLN,D,20010507,000000,3.5133,3.5289,3.5031,3.5146,0,0
EURPLN,D,20010508,000000,3.5158,3.5162,3.4803,3.4898,0,0
EURPLN,D,20010509,000000,3.4862,3.5159,3.4823,3.5066,0,0
EURPLN,D,20010510,000000,3.5101,3.5259,3.4846,3.4915,0,0
EURPLN,D,20010511,000000,3.4923,3.5101,3.4788,3.5029,0,0
EURPLN,D,20010514,000000,3.5029,3.5295,3.4948,3.5055,0,0
EURPLN,D,20010515,000000,3.5059,3.5229,3.5039,3.5174,0,0
EURPLN,D,20010516,000000,3.5246,3.5333,3.4975,3.5075,0,0
EURPLN,D,20010517,000000,3.5099,3.5199,3.4916,3.5067,0,0
EURPLN,D,20010518,000000,3.5047,3.5067,3.4801,3.505,0,0
EURPLN,D,20010521,000000,3.5018,3.5082,3.4792,3.4924,0,0
EURPLN,D,20010522,000000,3.4877,3.4881,3.4444,3.45,0,0
EURPLN,D,20010523,000000,3.4504,3.4551,3.4165,3.4237,0,0
EURPLN,D,20010524,000000,3.4165,3.4407,3.4053,3.4325,0,0
EURPLN,D,20010525,000000,3.4341,3.4589,3.4182,3.4589,0,0
EURPLN,D,20010528,000000,3.4525,3.4592,3.4427,3.4553,0,0
EURPLN,D,20010529,000000,3.4561,3.4581,3.4396,3.4569,0,0
EURPLN,D,20010530,000000,3.4513,3.4682,3.42,3.4274,0,0
EURPLN,D,20010531,000000,3.4234,3.4234,3.3639,3.3723,0,0
EURPLN,D,20010601,000000,3.3671,3.3853,3.3642,3.3809,0,0
EURPLN,D,20010604,000000,3.3729,3.3968,3.3659,3.3783,0,0
EURPLN,D,20010605,000000,3.3747,3.4009,3.3569,3.4005,0,0
EURPLN,D,20010606,000000,3.3961,3.4085,3.382,3.3948,0,0
EURPLN,D,20010607,000000,3.3848,3.3996,3.372,3.3948,0,0
EURPLN,D,20010608,000000,3.396,3.3987,3.3679,3.3723,0,0
EURPLN,D,20010611,000000,3.3772,3.3872,3.3445,3.3533,0,0
EURPLN,D,20010612,000000,3.3517,3.3693,3.343,3.3665,0,0
EURPLN,D,20010613,000000,3.3649,3.396,3.3518,3.3787,0,0
EURPLN,D,20010614,000000,3.3815,3.4065,3.359,3.3994,0,0
EURPLN,D,20010615,000000,3.4054,3.4153,3.3865,3.3956,0,0
EURPLN,D,20010618,000000,3.398,3.4165,3.398,3.4146,0,0
EURPLN,D,20010619,000000,3.4102,3.4106,3.3941,3.4017,0,0
EURPLN,D,20010620,000000,3.3985,3.4163,3.3896,3.4091,0,0
EURPLN,D,20010621,000000,3.417,3.421,3.3876,3.4014,0,0
EURPLN,D,20010622,000000,3.3966,3.3997,3.3809,3.3953,0,0
EURPLN,D,20010625,000000,3.3973,3.4072,3.3933,3.3955,0,0
EURPLN,D,20010626,000000,3.3959,3.4193,3.3959,3.4133,0,0
EURPLN,D,20010627,000000,3.4126,3.4209,3.3841,3.386,0,0
EURPLN,D,20010628,000000,3.3868,3.3935,3.3553,3.3573,0,0
EURPLN,D,20010629,000000,3.3581,3.4063,3.3549,3.4059,0,0
EURPLN,D,20010702,000000,3.4047,3.4047,3.3812,3.3909,0,0
EURPLN,D,20010703,000000,3.3909,3.3992,3.369,3.3932,0,0
EURPLN,D,20010704,000000,3.3872,3.3904,3.3715,3.3851,0,0
EURPLN,D,20010705,000000,3.3851,3.3937,3.3731,3.3769,0,0
EURPLN,D,20010706,000000,3.3777,3.5919,3.3741,3.5688,0,0
EURPLN,D,20010709,000000,3.5688,3.6958,3.5663,3.6899,0,0
EURPLN,D,20010710,000000,3.6968,3.7621,3.638,3.7595,0,0
EURPLN,D,20010711,000000,3.7599,3.8903,3.752,3.7882,0,0
EURPLN,D,20010712,000000,3.7794,3.7842,3.6409,3.6722,0,0
EURPLN,D,20010713,000000,3.6679,3.6738,3.6035,3.6312,0,0
EURPLN,D,20010716,000000,3.635,3.647,3.5891,3.6041,0,0
EURPLN,D,20010717,000000,3.5987,3.6008,3.5733,3.5915,0,0
EURPLN,D,20010718,000000,3.5956,3.6937,3.5838,3.6937,0,0
EURPLN,D,20010719,000000,3.6924,3.6979,3.6603,3.682,0,0
EURPLN,D,20010720,000000,3.6925,3.7083,3.6673,3.6682,0,0
EURPLN,D,20010723,000000,3.6652,3.6715,3.6304,3.6536,0,0
EURPLN,D,20010724,000000,3.6532,3.6773,3.644,3.6625,0,0
EURPLN,D,20010725,000000,3.6604,3.7023,3.6558,3.6933,0,0
EURPLN,D,20010726,000000,3.6933,3.6987,3.6701,3.6775,0,0
EURPLN,D,20010727,000000,3.6758,3.715,3.672,3.6969,0,0
EURPLN,D,20010730,000000,3.6952,3.7004,3.6784,3.6926,0,0
EURPLN,D,20010731,000000,3.69,3.7347,3.6892,3.7302,0,0
EURPLN,D,20010801,000000,3.7319,3.7647,3.7306,3.7495,0,0
EURPLN,D,20010802,000000,3.7482,3.7804,3.7415,3.7795,0,0
EURPLN,D,20010803,000000,3.7744,3.7765,3.7209,3.7374,0,0
EURPLN,D,20010806,000000,3.7286,3.7563,3.7193,3.7533,0,0
EURPLN,D,20010807,000000,3.7482,3.7487,3.7009,3.7122,0,0
EURPLN,D,20010808,000000,3.7076,3.7131,3.6841,3.7124,0,0
EURPLN,D,20010809,000000,3.7159,3.761,3.7071,3.7538,0,0
EURPLN,D,20010810,000000,3.75,3.7689,3.7416,3.7445,0,0
EURPLN,D,20010813,000000,3.7449,3.8071,3.7407,3.797,0,0
EURPLN,D,20010814,000000,3.7996,3.8469,3.797,3.8465,0,0
EURPLN,D,20010815,000000,3.8426,3.901,3.8422,3.8968,0,0
EURPLN,D,20010816,000000,3.9006,3.9255,3.8736,3.9025,0,0
EURPLN,D,20010817,000000,3.9051,3.9353,3.8949,3.9345,0,0
EURPLN,D,20010820,000000,3.9276,3.9853,3.9021,3.9195,0,0
EURPLN,D,20010821,000000,3.9109,3.9358,3.8766,3.9358,0,0
EURPLN,D,20010822,000000,3.9341,3.9512,3.8908,3.8912,0,0
EURPLN,D,20010823,000000,3.8878,3.902,3.8462,3.8584,0,0
EURPLN,D,20010824,000000,3.8558,3.8799,3.834,3.8765,0,0
EURPLN,D,20010827,000000,3.8714,3.8765,3.8507,3.8528,0,0
EURPLN,D,20010828,000000,3.8532,3.8752,3.8321,3.8727,0,0
EURPLN,D,20010829,000000,3.8727,3.8799,3.8469,3.8538,0,0
EURPLN,D,20010830,000000,3.8457,3.8828,3.833,3.8764,0,0
EURPLN,D,20010831,000000,3.8743,3.8886,3.8404,3.8634,0,0
EURPLN,D,20010903,000000,3.8507,3.8558,3.8269,3.8305,0,0
EURPLN,D,20010904,000000,3.8248,3.8291,3.7726,3.7824,0,0
EURPLN,D,20010905,000000,3.7773,3.7815,3.7604,3.764,0,0
EURPLN,D,20010906,000000,3.7623,3.8006,3.7556,3.7989,0,0
EURPLN,D,20010907,000000,3.7908,3.8285,3.7803,3.8281,0,0
EURPLN,D,20010910,000000,3.8302,3.8327,3.7795,3.7853,0,0
EURPLN,D,20010911,000000,3.7828,3.8861,3.7732,3.8827,0,0
EURPLN,D,20010912,000000,3.8559,3.8834,3.8232,3.8493,0,0
EURPLN,D,20010913,000000,3.848,3.8718,3.8267,3.8692,0,0
EURPLN,D,20010914,000000,3.8696,3.9146,3.8472,3.9095,0,0
EURPLN,D,20010917,000000,3.9239,3.9691,3.8904,3.912,0,0
EURPLN,D,20010918,000000,3.9086,3.9218,3.89,3.9205,0,0
EURPLN,D,20010919,000000,3.9155,3.9226,3.8806,3.893,0,0
EURPLN,D,20010920,000000,3.8901,3.8993,3.8384,3.857,0,0
EURPLN,D,20010921,000000,3.8533,3.8533,3.7976,3.8168,0,0
EURPLN,D,20010924,000000,3.8067,3.8456,3.8034,3.8365,0,0
EURPLN,D,20010925,000000,3.8357,3.9021,3.8301,3.8965,0,0
EURPLN,D,20010926,000000,3.8973,3.9101,3.8619,3.8677,0,0
EURPLN,D,20010927,000000,3.8643,3.888,3.8463,3.8699,0,0
EURPLN,D,20010928,000000,3.8682,3.8778,3.8379,3.8469,0,0
EURPLN,D,20011001,000000,3.8465,3.8824,3.833,3.8815,0,0
EURPLN,D,20011002,000000,3.8777,3.8832,3.8443,3.8638,0,0
EURPLN,D,20011003,000000,3.855,3.8747,3.819,3.8215,0,0
EURPLN,D,20011004,000000,3.8249,3.8509,3.8043,3.8139,0,0
