<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
CDR,D,19951127,000000,5.22518,5.22518,5.22518,5.22518,32553.413443096848,0
CDR,D,19951128,000000,5.14092,5.14092,5.14092,5.14092,43450.03019112721,0
CDR,D,19951129,000000,5.20652,5.20652,5.20652,5.20652,60066.81073007808,0
CDR,D,19951130,000000,5.39382,5.39382,5.39382,5.39382,78083.59575683884,0
CDR,D,19951201,000000,5.53426,5.53426,5.53426,5.53426,49955.214680302895,0
CDR,D,19951204,000000,5.53426,5.53426,5.53426,5.53426,97020.82009776638,0
CDR,D,19951205,000000,5.73088,5.73088,5.73088,5.73088,98160.16920457353,0
CDR,D,19951206,000000,5.63729,5.63729,5.63729,5.63729,73143.3617387633,0
CDR,D,19951207,000000,5.63729,5.63729,5.63729,5.63729,65866.3929573978,0
CDR,D,19951208,000000,5.5155,5.5155,5.5155,5.5155,64730.09840583758,0
CDR,D,19951211,000000,5.69336,5.69336,5.69336,5.69336,39621.65428264343,0
CDR,D,19951212,000000,5.59033,5.59033,5.59033,5.59033,36735.09957504994,0
CDR,D,19951213,000000,5.53426,5.53426,5.53426,5.53426,38662.5239353582,0
CDR,D,19951214,000000,5.53426,5.53426,5.53426,5.53426,31799.956482384612,0
CDR,D,19951215,000000,5.47808,5.47808,5.47808,5.47808,30314.424447682657,0
CDR,D,19951218,000000,5.49684,5.49684,5.49684,5.49684,27384.087781561502,0
CDR,D,19951219,000000,5.44056,5.44056,5.44056,5.44056,65106.826886193696,0
CDR,D,19951220,000000,4.88811,4.88811,4.88811,4.88811,70555.13526020838,0
CDR,D,19951221,000000,4.97238,4.97238,4.97238,4.97238,49418.63114206574,0
CDR,D,19951222,000000,5.02865,5.02865,5.02865,5.02865,34516.47428127663,0
CDR,D,19951227,000000,5.12225,5.12225,5.12225,5.12225,38835.6153993056,0
CDR,D,19951228,000000,5.12225,5.12225,5.12225,5.12225,70938.991036139,0
CDR,D,19951229,000000,4.88811,4.88811,4.88811,4.88811,62173.43566482559,0
CDR,D,19960102,000000,5.0099,5.0099,5.0099,5.0099,13878.88085333534,0
CDR,D,19960103,000000,5.04741,5.04741,5.04741,5.04741,50433.76166886337,0
CDR,D,19960104,000000,5.10349,5.10349,5.10349,5.10349,90991.12804190423,0
CDR,D,19960105,000000,5.31888,5.31888,5.31888,5.31888,126130.73159339273,0
CDR,D,19960108,000000,5.3563,5.3563,5.3563,5.3563,49541.83153699362,0
CDR,D,19960109,000000,5.53426,5.53426,5.53426,5.53426,113820.87395148206,0
CDR,D,19960110,000000,5.5155,5.5155,5.5155,5.5155,106880.9244322756,0
CDR,D,19960111,000000,5.63729,5.63729,5.63729,5.63729,80331.74841799082,0
CDR,D,19960112,000000,5.53426,5.53426,5.53426,5.53426,69647.93235210796,0
CDR,D,19960115,000000,5.3563,5.3563,5.3563,5.3563,41426.89643310646,0
CDR,D,19960116,000000,5.53426,5.53426,5.53426,5.53426,127010.44350427877,0
CDR,D,19960117,000000,5.71222,5.71222,5.71222,5.71222,203113.66927654087,0
CDR,D,19960118,000000,5.53426,5.53426,5.53426,5.53426,59079.17120049583,0
CDR,D,19960119,000000,5.3563,5.3563,5.3563,5.3563,91899.3491350873,0
CDR,D,19960122,000000,5.53426,5.53426,5.53426,5.53426,66936.50547862517,0
CDR,D,19960123,000000,5.37505,5.37505,5.37505,5.37505,60610.52156388874,0
CDR,D,19960124,000000,5.53426,5.53426,5.53426,5.53426,87171.91579915925,0
CDR,D,19960125,000000,5.63729,5.63729,5.63729,5.63729,210284.74680937344,0
CDR,D,19960126,000000,5.73088,5.73088,5.73088,5.73088,195180.98930233688,0
CDR,D,19960129,000000,6.10547,6.10547,6.10547,6.10547,135034.76013586062,0
CDR,D,19960130,000000,6.02121,6.02121,6.02121,6.02121,103004.69382493557,0
CDR,D,19960131,000000,6.12423,6.12423,6.12423,6.12423,201007.04434178933,0
CDR,D,19960201,000000,5.92761,5.92761,5.92761,5.92761,99727.15604583797,0
CDR,D,19960202,000000,5.92761,5.92761,5.92761,5.92761,134065.44793775797,0
CDR,D,19960205,000000,5.69336,5.69336,5.69336,5.69336,56663.01800080566,0
CDR,D,19960206,000000,5.69336,5.69336,5.69336,5.69336,68434.25573431184,0
CDR,D,19960207,000000,5.53426,5.53426,5.53426,5.53426,61244.85087000167,0
CDR,D,19960208,000000,5.53426,5.53426,5.53426,5.53426,91964.51298033848,0
CDR,D,19960209,000000,5.69336,5.69336,5.69336,5.69336,146626.79729492753,0
CDR,D,19960212,000000,6.00254,6.00254,6.00254,6.00254,224254.2461350131,0
CDR,D,19960213,000000,5.47808,5.47808,5.47808,5.47808,98330.20611327501,0
CDR,D,19960214,000000,5.59033,5.59033,5.59033,5.59033,114774.91337336514,0
CDR,D,19960215,000000,5.42191,5.42191,5.42191,5.42191,96169.61736917836,0
CDR,D,19960216,000000,5.3563,5.3563,5.3563,5.3563,100765.7048295224,0
CDR,D,19960219,000000,5.3563,5.3563,5.3563,5.3563,43666.903613602284,0
CDR,D,19960220,000000,5.33763,5.33763,5.33763,5.33763,34647.820156860646,0
CDR,D,19960221,000000,5.22518,5.22518,5.22518,5.22518,64243.40593661995,0
CDR,D,19960222,000000,5.33763,5.33763,5.33763,5.33763,32024.975385515838,0
CDR,D,19960223,000000,5.22518,5.22518,5.22518,5.22518,46818.186442527105,0
CDR,D,19960226,000000,5.33763,5.33763,5.33763,5.33763,62737.51020027813,0
CDR,D,19960227,000000,5.47808,5.47808,5.47808,5.47808,95138.19588106844,0
CDR,D,19960228,000000,5.49684,5.49684,5.49684,5.49684,72511.06880281365,0
CDR,D,19960229,000000,5.73088,5.73088,5.73088,5.73088,321348.3755586828,0
CDR,D,19960301,000000,5.82458,5.82458,5.82458,5.82458,180496.7240491055,0
CDR,D,19960304,000000,5.96512,5.96512,5.96512,5.96512,282717.4153608756,0
CDR,D,19960305,000000,5.92761,5.92761,5.92761,5.92761,212363.8807469076,0
CDR,D,19960306,000000,5.82458,5.82458,5.82458,5.82458,76180.60783849903,0
CDR,D,19960307,000000,5.82458,5.82458,5.82458,5.82458,123707.45109813106,0
CDR,D,19960308,000000,5.80582,5.80582,5.80582,5.80582,159500.72947228467,0
CDR,D,19960311,000000,5.7683,5.7683,5.7683,5.7683,203566.7616380472,0
CDR,D,19960312,000000,5.69336,5.69336,5.69336,5.69336,100059.08438258476,0
CDR,D,19960313,000000,5.69336,5.69336,5.69336,5.69336,52975.151633644695,0
CDR,D,19960314,000000,5.71222,5.71222,5.71222,5.71222,81157.49651952775,0
CDR,D,19960315,000000,5.71222,5.71222,5.71222,5.71222,121956.17275701414,0
CDR,D,19960318,000000,5.89009,5.89009,5.89009,5.89009,86971.33333799646,0
CDR,D,19960319,000000,6.02121,6.02121,6.02121,6.02121,168409.84894016583,0
CDR,D,19960320,000000,5.82458,5.82458,5.82458,5.82458,57134.437693792635,0
CDR,D,19960321,000000,5.82458,5.82458,5.82458,5.82458,41690.60636935513,0
CDR,D,19960322,000000,5.59033,5.59033,5.59033,5.59033,56668.10892621588,0
CDR,D,19960325,000000,5.42191,5.42191,5.42191,5.42191,92011.34949411209,0
CDR,D,19960326,000000,5.5155,5.5155,5.5155,5.5155,71800.37561554744,0
CDR,D,19960327,000000,5.6091,5.6091,5.6091,5.6091,74826.42167938109,0
CDR,D,19960328,000000,5.5155,5.5155,5.5155,5.5155,58197.422919445504,0
CDR,D,19960329,000000,5.59033,5.59033,5.59033,5.59033,56760.763768682446,0
CDR,D,19960401,000000,5.6091,5.6091,5.6091,5.6091,66449.81300940855,0
CDR,D,19960402,000000,5.49684,5.49684,5.49684,5.49684,83882.15979907691,0
CDR,D,19960403,000000,5.5155,5.5155,5.5155,5.5155,74065.83742309436,0
CDR,D,19960404,000000,5.53426,5.53426,5.53426,5.53426,45709.382888181266,0
CDR,D,19960405,000000,5.63729,5.63729,5.63729,5.63729,42159.98969217782,0
CDR,D,19960409,000000,5.73088,5.73088,5.73088,5.73088,46591.13116923159,0
CDR,D,19960410,000000,5.80582,5.80582,5.80582,5.80582,89432.28668129594,0
CDR,D,19960411,000000,5.73088,5.73088,5.73088,5.73088,53222.57060858108,0
CDR,D,19960412,000000,5.73088,5.73088,5.73088,5.73088,74509.76611886595,0
CDR,D,19960415,000000,5.63729,5.63729,5.63729,5.63729,113619.2733052447,0
CDR,D,19960416,000000,5.69336,5.69336,5.69336,5.69336,52535.29567820168,0
CDR,D,19960417,000000,5.74964,5.74964,5.74964,5.74964,66519.0495949873,0
CDR,D,19960418,000000,5.78716,5.78716,5.78716,5.78716,57520.329839886545,0
CDR,D,19960419,000000,5.73088,5.73088,5.73088,5.73088,69886.18766130555,0
CDR,D,19960422,000000,5.82458,5.82458,5.82458,5.82458,78153.85052749925,0
CDR,D,19960423,000000,6.02121,6.02121,6.02121,6.02121,249919.63749808527,0
CDR,D,19960424,000000,6.32085,6.32085,6.32085,6.32085,462618.5011369846,0
CDR,D,19960425,000000,6.70477,6.70477,6.70477,6.70477,337634.2459459765,0
CDR,D,19960426,000000,6.61117,6.61117,6.61117,6.61117,189541.26213290225,0
CDR,D,19960429,000000,6.70477,6.70477,6.70477,6.70477,169638.7983341926,0
CDR,D,19960430,000000,6.66735,6.66735,6.66735,6.66735,152038.45100598803,0
CDR,D,19960506,000000,7.09812,7.09812,7.09812,7.09812,127892.19178532607,0
CDR,D,19960507,000000,7.54755,7.54755,7.54755,7.54755,298765.03043895867,0
CDR,D,19960508,000000,7.54755,7.54755,7.54755,7.54755,292004.2814941854,0
CDR,D,19960509,000000,7.51003,7.51003,7.51003,7.51003,147196.98094087798,0
CDR,D,19960510,000000,7.29484,7.29484,7.29484,7.29484,212468.75381035387,0
CDR,D,19960513,000000,7.25733,7.25733,7.25733,7.25733,118382.34311904527,0
CDR,D,19960514,000000,7.07946,7.07946,7.07946,7.07946,63908.42304462823,0
CDR,D,19960515,000000,6.9015,6.9015,6.9015,6.9015,209657.54479883704,0
CDR,D,19960516,000000,6.84522,6.84522,6.84522,6.84522,106930.81550129715,0
CDR,D,19960517,000000,6.8077,6.8077,6.8077,6.8077,138181.9702244599,0
CDR,D,19960520,000000,6.59242,6.59242,6.59242,6.59242,77073.55615545143,0
CDR,D,19960521,000000,6.32085,6.32085,6.32085,6.32085,125288.69253054049,0
CDR,D,19960522,000000,6.35827,6.35827,6.35827,6.35827,86054.96676415726,0
CDR,D,19960523,000000,6.37704,6.37704,6.37704,6.37704,152290.96090633766,0
CDR,D,19960524,000000,6.48939,6.48939,6.48939,6.48939,105262.01015182231,0
CDR,D,19960527,000000,6.57365,6.57365,6.57365,6.57365,111690.83075984573,0
CDR,D,19960528,000000,6.57365,6.57365,6.57365,6.57365,79129.27183609678,0
CDR,D,19960529,000000,6.45197,6.45197,6.45197,6.45197,81959.82636417788,0
CDR,D,19960530,000000,6.25524,6.25524,6.25524,6.25524,139727.57517899678,0
CDR,D,19960531,000000,6.32085,6.32085,6.32085,6.32085,115158.7691492877,0
CDR,D,19960603,000000,6.27401,6.27401,6.27401,6.27401,74462.92960509135,0
CDR,D,19960604,000000,6.33962,6.33962,6.33962,6.33962,101864.32653304476,0
CDR,D,19960605,000000,6.21783,6.21783,6.21783,6.21783,135784.14435624427,0
CDR,D,19960607,000000,6.25524,6.25524,6.25524,6.25524,119037.03612679908,0
CDR,D,19960610,000000,6.37704,6.37704,6.37704,6.37704,93086.55294075067,0
CDR,D,19960611,000000,6.48939,6.48939,6.48939,6.48939,311705.1446466477,0
CDR,D,19960612,000000,6.53623,6.53623,6.53623,6.53623,415004.0939602992,0
CDR,D,19960613,000000,6.72354,6.72354,6.72354,6.72354,150787.1015401571,0
CDR,D,19960614,000000,6.51748,6.51748,6.51748,6.51748,169279.37900023544,0
CDR,D,19960617,000000,6.53623,6.53623,6.53623,6.53623,218063.68083619027,0
CDR,D,19960618,000000,6.59242,6.59242,6.59242,6.59242,192760.7633623272,0
CDR,D,19960619,000000,6.51748,6.51748,6.51748,6.51748,104483.09856406,0
CDR,D,19960620,000000,6.21783,6.21783,6.21783,6.21783,102782.72947705531,0
CDR,D,19960621,000000,6.82646,6.82646,6.82646,6.82646,340178.69046599476,0
CDR,D,19960624,000000,7.38835,7.38835,7.38835,7.38835,400174.22824033577,0
CDR,D,19960625,000000,7.38835,7.38835,7.38835,7.38835,291829.15366007475,0
CDR,D,19960626,000000,7.52889,7.52889,7.52889,7.52889,284330.2205308249,0
CDR,D,19960627,000000,7.70676,7.70676,7.70676,7.70676,364915.49703425006,0
CDR,D,19960628,000000,7.76293,7.76293,7.76293,7.76293,227182.54643096394,0
CDR,D,19960701,000000,7.74417,7.74417,7.74417,7.74417,155650.97167708143,0
CDR,D,19960702,000000,7.56631,7.56631,7.56631,7.56631,204583.92853501014,0
CDR,D,19960703,000000,7.52889,7.52889,7.52889,7.52889,97541.11267469125,0
CDR,D,19960704,000000,7.76293,7.76293,7.76293,7.76293,253136.08417225824,0
CDR,D,19960705,000000,7.76293,7.76293,7.76293,7.76293,190029.99097228114,0
CDR,D,19960708,000000,7.35093,7.35093,7.35093,7.35093,185615.14045654068,0
CDR,D,19960709,000000,7.29484,7.29484,7.29484,7.29484,75183.80464317798,0
CDR,D,19960710,000000,7.21981,7.21981,7.21981,7.21981,175003.61553148352,0
CDR,D,19960711,000000,7.20114,7.20114,7.20114,7.20114,146300.97806867157,0
CDR,D,19960712,000000,7.20114,7.20114,7.20114,7.20114,69678.47790456927,0
CDR,D,19960715,000000,7.27598,7.27598,7.27598,7.27598,75456.67824516646,0
CDR,D,19960716,000000,7.0606,7.0606,7.0606,7.0606,91211.05601962624,0
CDR,D,19960717,000000,6.78905,6.78905,6.78905,6.78905,170922.72972265413,0
CDR,D,19960718,000000,6.77028,6.77028,6.77028,6.77028,147250.94475022206,0
CDR,D,19960719,000000,6.66735,6.66735,6.66735,6.66735,89889.4517831339,0
CDR,D,19960722,000000,6.51748,6.51748,6.51748,6.51748,121453.18932648623,0
CDR,D,19960723,000000,6.51748,6.51748,6.51748,6.51748,93887.86460031815,0
CDR,D,19960724,000000,6.53623,6.53623,6.53623,6.53623,98126.56909686628,0
CDR,D,19960725,000000,6.57365,6.57365,6.57365,6.57365,83387.32184920313,0
CDR,D,19960726,000000,6.57365,6.57365,6.57365,6.57365,97920.89571029329,0
CDR,D,19960729,000000,6.82646,6.82646,6.82646,6.82646,61019.83196687044,0
CDR,D,19960730,000000,6.75162,6.75162,6.75162,6.75162,126043.16767633738,0
CDR,D,19960731,000000,6.8077,6.8077,6.8077,6.8077,89844.65163952358,0
CDR,D,19960801,000000,6.61117,6.61117,6.61117,6.61117,67691.99880950169,0
CDR,D,19960802,000000,6.48939,6.48939,6.48939,6.48939,85545.87422313548,0
CDR,D,19960805,000000,6.66735,6.66735,6.66735,6.66735,92959.27980549524,0
CDR,D,19960806,000000,6.8077,6.8077,6.8077,6.8077,137077.2394104416,0
CDR,D,19960807,000000,6.66735,6.66735,6.66735,6.66735,91087.85562469838,0
CDR,D,19960808,000000,6.66735,6.66735,6.66735,6.66735,43482.6121137518,0
CDR,D,19960809,000000,6.75162,6.75162,6.75162,6.75162,54389.41071260259,0
CDR,D,19960812,000000,6.72354,6.72354,6.72354,6.72354,69187.71269502406,0
CDR,D,19960813,000000,6.66735,6.66735,6.66735,6.66735,49178.339462703865,0
CDR,D,19960814,000000,6.68602,6.68602,6.68602,6.68602,161534.0450811299,0
CDR,D,19960816,000000,6.88274,6.88274,6.88274,6.88274,54975.885319860296,0
CDR,D,19960819,000000,7.04194,7.04194,7.04194,7.04194,110569.80898451719,0
CDR,D,19960820,000000,7.00443,7.00443,7.00443,7.00443,99473.62796040972,0
CDR,D,19960821,000000,6.9015,6.9015,6.9015,6.9015,168596.17681018362,0
CDR,D,19960822,000000,6.9015,6.9015,6.9015,6.9015,266077.2165650379,0
CDR,D,19960823,000000,6.77028,6.77028,6.77028,6.77028,151615.90419694097,0
CDR,D,19960826,000000,6.82646,6.82646,6.82646,6.82646,124305.12574128882,0
CDR,D,19960827,000000,6.82646,6.82646,6.82646,6.82646,159980.29464592782,0
CDR,D,19960828,000000,6.82646,6.82646,6.82646,6.82646,67538.25286211351,0
CDR,D,19960829,000000,6.82646,6.82646,6.82646,6.82646,149727.17086974715,0
CDR,D,19960830,000000,7.02308,7.02308,7.02308,7.02308,126258.00472864314,0
CDR,D,19960902,000000,7.21981,7.21981,7.21981,7.21981,145076.10141497743,0
CDR,D,19960903,000000,7.29484,7.29484,7.29484,7.29484,114801.38618549182,0
CDR,D,19960904,000000,7.04194,7.04194,7.04194,7.04194,62776.201233395586,0
CDR,D,19960905,000000,7.00443,7.00443,7.00443,7.00443,71336.08321813599,0
CDR,D,19960906,000000,6.92015,6.92015,6.92015,6.92015,48165.24530607053,0
CDR,D,19960909,000000,6.93892,6.93892,6.93892,6.93892,52208.45826686509,0
CDR,D,19960910,000000,7.00443,7.00443,7.00443,7.00443,135965.38130084882,0
CDR,D,19960911,000000,7.00443,7.00443,7.00443,7.00443,28564.164291650388,0
CDR,D,19960912,000000,7.0606,7.0606,7.0606,7.0606,77049.11971348198,0
CDR,D,19960913,000000,7.20114,7.20114,7.20114,7.20114,117819.28676866935,0
CDR,D,19960916,000000,7.18229,7.18229,7.18229,7.18229,108040.63724072865,0
CDR,D,19960917,000000,7.20114,7.20114,7.20114,7.20114,107749.4363072646,0
CDR,D,19960918,000000,7.20114,7.20114,7.20114,7.20114,103996.40609484236,0
CDR,D,19960919,000000,6.93892,6.93892,6.93892,6.93892,109030.31314047419,0
CDR,D,19960920,000000,6.92015,6.92015,6.92015,6.92015,41812.78857920036,0
CDR,D,19960923,000000,7.07946,7.07946,7.07946,7.07946,92937.8979187717,0
CDR,D,19960924,000000,6.98566,6.98566,6.98566,6.98566,63231.32996506926,0
CDR,D,19960925,000000,6.86398,6.86398,6.86398,6.86398,105170.37349444444,0
CDR,D,19960926,000000,6.75162,6.75162,6.75162,6.75162,70619.28092037691,0
CDR,D,19960927,000000,6.82646,6.82646,6.82646,6.82646,96325.39968673083,0
CDR,D,19960930,000000,6.70477,6.70477,6.70477,6.70477,46734.695265799324,0
CDR,D,19961001,000000,6.75162,6.75162,6.75162,6.75162,58763.533825062324,0
CDR,D,19961002,000000,6.78905,6.78905,6.78905,6.78905,71680.22977586651,0
CDR,D,19961003,000000,6.84522,6.84522,6.84522,6.84522,48352.591361166946,0
CDR,D,19961004,000000,6.96701,6.96701,6.96701,6.96701,121503.08039550779,0
CDR,D,19961007,000000,7.20114,7.20114,7.20114,7.20114,265859.3249574802,0
CDR,D,19961008,000000,7.3135,7.3135,7.3135,7.3135,161318.18984373342,0
CDR,D,19961009,000000,7.47261,7.47261,7.47261,7.47261,194679.0240568896,0
CDR,D,19961010,000000,7.51003,7.51003,7.51003,7.51003,351517.19953963143,0
CDR,D,19961011,000000,7.54755,7.54755,7.54755,7.54755,297833.39108888985,0
CDR,D,19961014,000000,7.41653,7.41653,7.41653,7.41653,57874.65824843749,0
CDR,D,19961015,000000,7.41653,7.41653,7.41653,7.41653,216523.16680705655,0
CDR,D,19961016,000000,7.41653,7.41653,7.41653,7.41653,100571.23147885247,0
CDR,D,19961017,000000,7.51003,7.51003,7.51003,7.51003,93870.55545392423,0
CDR,D,19961018,000000,7.3135,7.3135,7.3135,7.3135,48807.720092839605,0
CDR,D,19961021,000000,7.41653,7.41653,7.41653,7.41653,194533.4235901576,0
CDR,D,19961022,000000,7.33226,7.33226,7.33226,7.33226,107028.56126916889,0
CDR,D,19961023,000000,7.47261,7.47261,7.47261,7.47261,188588.2408961099,0
CDR,D,19961024,000000,7.29484,7.29484,7.29484,7.29484,103152.33066182886,0
CDR,D,19961025,000000,7.29484,7.29484,7.29484,7.29484,67712.36251114256,0
CDR,D,19961028,000000,7.20114,7.20114,7.20114,7.20114,63218.0935590029,0
CDR,D,19961029,000000,7.09812,7.09812,7.09812,7.09812,96130.92633606092,0
CDR,D,19961030,000000,7.25733,7.25733,7.25733,7.25733,45476.218504393895,0
CDR,D,19961031,000000,7.47261,7.47261,7.47261,7.47261,228072.44019267644,0
CDR,D,19961104,000000,7.38835,7.38835,7.38835,7.38835,60324.4115558349,0
CDR,D,19961105,000000,7.38835,7.38835,7.38835,7.38835,38208.41338876617,0
CDR,D,19961106,000000,7.58496,7.58496,7.58496,7.58496,144165.84395163207,0
CDR,D,19961107,000000,7.65057,7.65057,7.65057,7.65057,155087.91532671553,0
CDR,D,19961108,000000,7.70676,7.70676,7.70676,7.70676,58591.46054619656,0
CDR,D,19961112,000000,7.74417,7.74417,7.74417,7.74417,104970.80921835825,0
CDR,D,19961113,000000,7.66934,7.66934,7.66934,7.66934,52043.51228357484,0
CDR,D,19961114,000000,7.70676,7.70676,7.70676,7.70676,140735.5784102239,0
CDR,D,19961115,000000,7.90337,7.90337,7.90337,7.90337,98907.51705479289,0
CDR,D,19961118,000000,7.97841,7.97841,7.97841,7.97841,107644.56324380825,0
CDR,D,19961119,000000,7.97841,7.97841,7.97841,7.97841,114600.8037243351,0
CDR,D,19961120,000000,8.01583,8.01583,8.01583,8.01583,125639.96638384249,0
CDR,D,19961121,000000,8.1,8.1,8.1,8.1,162959.50419599088,0
CDR,D,19961122,000000,8.53086,8.53086,8.53086,8.53086,272886.838393742,0
CDR,D,19961125,000000,8.6057,8.6057,8.6057,8.6057,120153.98516179502,0
CDR,D,19961126,000000,8.48402,8.48402,8.48402,8.48402,170114.29076751316,0
CDR,D,19961127,000000,8.48402,8.48402,8.48402,8.48402,55427.959496287025,0
CDR,D,19961128,000000,8.13752,8.13752,8.13752,8.13752,60775.46754718,0
CDR,D,19961129,000000,8.29682,8.29682,8.29682,8.29682,141628.5267271783,0
CDR,D,19961202,000000,8.40908,8.40908,8.40908,8.40908,92626.3332836668,0
CDR,D,19961203,000000,8.29682,8.29682,8.29682,8.29682,124444.61709752698,0
CDR,D,19961204,000000,8.24987,8.24987,8.24987,8.24987,79178.14472003568,0
CDR,D,19961205,000000,8.87717,8.87717,8.87717,8.87717,204180.72724252535,0
CDR,D,19961206,000000,8.83975,8.83975,8.83975,8.83975,94055.86513885534,0
CDR,D,19961209,000000,8.33424,8.33424,8.33424,8.33424,79934.65623599383,0
CDR,D,19961210,000000,8.48402,8.48402,8.48402,8.48402,125526.94783974109,0
CDR,D,19961211,000000,8.4466,8.4466,8.4466,8.4466,57224.03798101226,0
CDR,D,19961212,000000,8.48402,8.48402,8.48402,8.48402,89594.17810934127,0
CDR,D,19961213,000000,8.48402,8.48402,8.48402,8.48402,130830.67393210337,0
CDR,D,19961216,000000,8.48402,8.48402,8.48402,8.48402,85469.51034198221,0
CDR,D,19961217,000000,8.48402,8.48402,8.48402,8.48402,274674.7713978121,0
CDR,D,19961218,000000,8.76491,8.76491,8.76491,8.76491,242237.43105406963,0
CDR,D,19961219,000000,8.64312,8.64312,8.64312,8.64312,100404.24912539693,0
CDR,D,19961220,000000,8.80233,8.80233,8.80233,8.80233,192077.5611722754,0
CDR,D,19961223,000000,8.99905,8.99905,8.99905,8.99905,195459.97201482326,0
CDR,D,19961224,000000,8.87717,8.87717,8.87717,8.87717,137730.91423311477,0
CDR,D,19961230,000000,9.07389,9.07389,9.07389,9.07389,218401.7182834239,0
CDR,D,19961231,000000,9.42952,9.42952,9.42952,9.42952,495015.1140774413,0
CDR,D,19970102,000000,9.34506,9.34506,9.34506,9.34506,217460.91526761928,0
CDR,D,19970103,000000,9.42952,9.42952,9.42952,9.42952,122255.51917113332,0
CDR,D,19970106,000000,9.42952,9.42952,9.42952,9.42952,145112.75607793056,0
CDR,D,19970107,000000,9.73792,9.73792,9.73792,9.73792,119506.41944961571,0
CDR,D,19970108,000000,10.1701,10.1701,10.1701,10.1701,146652.25192198367,0
CDR,D,19970109,000000,10.3665,10.3665,10.3665,10.3665,98883.08061282446,0
CDR,D,19970110,000000,10.4785,10.4785,10.4785,10.4785,250399.2026717284,0
CDR,D,19970113,000000,10.7594,10.7594,10.7594,10.7594,134843.34134043966,0
CDR,D,19970114,000000,10.9567,10.9567,10.9567,10.9567,154481.07701781194,0
CDR,D,19970115,000000,11.2651,11.2651,11.2651,11.2651,288755.25289739185,0
CDR,D,19970116,000000,12.0528,12.0528,12.0528,12.0528,189787.662922758,0
CDR,D,19970117,000000,13.2226,13.2226,13.2226,13.2226,346067.8729805371,0
CDR,D,19970120,000000,13.6164,13.6164,13.6164,13.6164,359446.82495859347,0
CDR,D,19970121,000000,13.147,13.147,13.147,13.147,213649.84850553045,0
CDR,D,19970122,000000,14.3933,14.3933,14.3933,14.3933,242587.68672229102,0
